Crew_ID,Date,Task_Completion_Time,Idle_Time,Shift_Duration,Fatigue_Level,Weather_Condition,Equipment_Used,Tasks_Completed,Experience_Level,Safety_Incidents,Shift_Start_Time,Breaks_Taken,Location
C-028,2023-04-25,36.13,43.08,532.27,6.87,Rainy,Equipment_C,3,4.13,1,2023-01-01 03:24:00,2,BT2
C-030,2023-10-18,31.07,9.82,554.25,5.13,Cloudy,Equipment_A,5,8.38,0,2023-01-01 14:33:00,4,DT1
C-173,2023-10-31,19.52,14.57,586.45,3.57,Sunny,Equipment_C,3,13.29,1,2023-01-01 13:22:00,2,BT1
C-035,2023-07-01,102.16,28.94,555.98,5.74,Cloudy,Equipment_D,2,2.75,0,2023-01-01 18:24:00,3,MT1
C-178,2023-11-13,84.86,17.26,557.05,6.79,Sunny,Equipment_C,7,10.34,0,2023-01-01 07:01:00,3,DT1
C-170,2023-06-25,89.99,42.12,529.78,5.86,Rainy,Equipment_B,8,10.62,0,2023-01-01 23:32:00,2,HT1
C-245,2023-11-15,46.77,57.71,580.55,6.03,Cloudy,Equipment_A,2,1.86,0,2023-01-01 01:06:00,4,MT1
C-086,2023-12-03,88.72,12.01,534.09,1.45,Rainy,Equipment_A,1,15.55,1,2023-01-01 01:07:00,4,MT2
C-169,2023-03-01,41.64,8.55,596.38,5.77,Windy,Equipment_B,1,6.87,1,2023-01-01 08:49:00,4,MT2
C-083,2023-03-07,39.37,14.07,560.4,8.95,Sunny,Equipment_B,6,16.27,1,2023-01-01 07:38:00,3,MT2
C-062,2023-03-22,97.16,57.54,498.38,3.2,Rainy,Equipment_B,8,4.01,1,2023-01-01 05:15:00,1,MT2
C-244,2023-05-09,40.37,41.78,593.69,6.2,Rainy,Equipment_B,9,15.77,1,2023-01-01 13:29:00,2,DT1
C-151,2023-10-10,23.46,11.31,546.4,7.33,Cloudy,Equipment_C,7,15.36,0,2023-01-01 06:20:00,4,HT1
C-157,2023-04-06,88.46,45.99,486.92,6.51,Sunny,Equipment_C,6,15.89,1,2023-01-01 16:42:00,1,HT1
C-032,2023-06-26,110.13,28.64,542.97,5.06,Windy,Equipment_D,3,16.59,1,2023-01-01 04:01:00,1,DT1
C-225,2023-10-02,98.71,53.31,538.73,2.75,Sunny,Equipment_B,1,9.79,1,2023-01-01 19:52:00,3,BT2
C-068,2023-07-30,69.49,22.1,571.18,5.97,Windy,Equipment_C,3,11.84,1,2023-01-01 21:03:00,3,DT2
C-239,2023-11-17,88.8,26.97,498.38,5.38,Rainy,Equipment_C,9,16.49,1,2023-01-01 10:05:00,1,DT1
C-196,2023-08-01,67.77,11.44,531.74,4.26,Sunny,Equipment_D,3,7.15,1,2023-01-01 21:45:00,2,HT1
C-054,2023-01-10,112.23,29.9,561.06,9.48,Sunny,Equipment_C,7,18.66,1,2023-01-01 23:18:00,4,DT3
C-019,2023-04-29,84.36,7.23,543.46,7.99,Sunny,Equipment_C,1,10.76,1,2023-01-01 13:59:00,2,BT1
C-231,2023-02-01,57.64,13.74,519.82,4.21,Rainy,Equipment_C,8,18.99,1,2023-01-01 18:30:00,4,BT1
C-140,2023-03-11,18.85,36.15,509.18,9.77,Cloudy,Equipment_D,2,15.49,1,2023-01-01 00:24:00,3,MT1
C-248,2023-06-12,88.79,49.24,531.21,9.6,Sunny,Equipment_C,1,10.6,1,2023-01-01 22:19:00,3,DT2
C-017,2023-09-27,10.01,35.08,574.67,1.18,Sunny,Equipment_D,6,14.46,0,2023-01-01 02:34:00,1,MT1
C-048,2023-07-25,53.87,39.39,595.61,1.36,Cloudy,Equipment_D,6,12.23,0,2023-01-01 00:27:00,4,HT1
C-237,2023-03-09,87.46,33.88,547.06,4.86,Windy,Equipment_A,8,19.77,0,2023-01-01 07:40:00,2,DT3
C-206,2023-01-19,35.5,50.07,586.0,8.42,Sunny,Equipment_C,6,6.36,0,2023-01-01 16:50:00,1,BT2
C-112,2023-11-18,83.55,5.03,517.92,6.93,Sunny,Equipment_D,3,10.6,0,2023-01-01 13:50:00,3,DT3
C-048,2023-03-19,83.09,43.49,537.09,2.08,Sunny,Equipment_C,9,11.37,0,2023-01-01 18:18:00,1,HT1
C-105,2023-05-03,109.34,39.19,512.54,4.65,Windy,Equipment_B,3,19.33,1,2023-01-01 18:39:00,3,MT2
C-010,2023-05-22,112.3,5.42,494.82,2.19,Cloudy,Equipment_A,3,6.05,1,2023-01-01 02:12:00,3,BT2
C-055,2023-09-15,94.95,57.33,594.65,8.1,Rainy,Equipment_B,7,2.27,1,2023-01-01 21:21:00,4,HT1
C-151,2023-07-29,19.42,23.8,530.11,9.98,Windy,Equipment_B,2,19.56,0,2023-01-01 11:52:00,3,HT1
C-195,2023-01-06,99.57,9.92,496.16,4.91,Rainy,Equipment_D,3,3.95,1,2023-01-01 16:54:00,1,DT1
C-250,2023-04-30,22.31,25.73,536.28,3.22,Cloudy,Equipment_C,9,2.7,1,2023-01-01 01:31:00,1,BT2
C-172,2023-09-12,42.82,35.56,567.3,6.18,Cloudy,Equipment_C,8,12.3,1,2023-01-01 21:36:00,3,DT1
C-056,2023-05-17,36.45,24.81,575.48,5.07,Sunny,Equipment_D,5,2.28,1,2023-01-01 05:05:00,2,DT1
C-090,2023-03-27,76.07,8.7,538.7,6.53,Rainy,Equipment_D,6,10.33,1,2023-01-01 18:26:00,3,MT2
C-075,2023-04-15,107.63,14.23,568.69,4.7,Windy,Equipment_C,5,13.22,0,2023-01-01 12:04:00,4,DT3
C-110,2023-06-15,25.21,34.4,516.74,1.19,Windy,Equipment_C,9,5.99,0,2023-01-01 06:13:00,3,MT1
C-163,2023-02-07,80.36,18.26,519.9,8.31,Sunny,Equipment_C,8,9.98,1,2023-01-01 07:52:00,4,BT1
C-246,2023-02-09,73.08,38.54,588.75,2.79,Rainy,Equipment_B,8,18.93,1,2023-01-01 22:41:00,4,BT1
C-140,2023-11-28,64.32,33.87,598.4,6.96,Rainy,Equipment_D,7,11.41,0,2023-01-01 12:33:00,3,MT1
C-002,2023-03-06,118.67,7.54,536.8,7.07,Rainy,Equipment_B,2,12.62,1,2023-01-01 02:55:00,4,BT1
C-232,2023-09-04,18.17,37.59,507.71,8.99,Windy,Equipment_A,8,18.43,0,2023-01-01 07:57:00,2,MT2
C-189,2023-03-09,104.35,38.59,589.16,6.05,Rainy,Equipment_D,9,6.03,0,2023-01-01 17:36:00,1,DT2
C-194,2023-01-12,15.27,17.26,574.98,2.46,Windy,Equipment_B,8,16.89,0,2023-01-01 11:38:00,4,BT1
C-218,2023-07-23,81.69,22.56,509.4,1.11,Cloudy,Equipment_B,6,17.69,1,2023-01-01 01:09:00,1,MT1
C-187,2023-11-24,72.26,34.92,517.67,3.58,Sunny,Equipment_B,6,6.54,1,2023-01-01 19:14:00,4,MT1
C-224,2023-07-06,70.63,6.03,502.94,1.07,Sunny,Equipment_A,1,19.92,1,2023-01-01 14:39:00,4,DT1
C-042,2023-11-27,102.41,41.26,551.88,3.39,Rainy,Equipment_D,1,7.68,1,2023-01-01 11:49:00,4,MT1
C-123,2023-02-25,43.82,29.36,537.99,3.73,Rainy,Equipment_B,9,13.16,0,2023-01-01 01:05:00,3,DT2
C-143,2023-10-17,39.63,20.83,514.34,2.82,Sunny,Equipment_C,4,16.13,0,2023-01-01 00:40:00,4,DT1
C-215,2023-06-30,28.1,20.44,484.86,2.62,Rainy,Equipment_A,3,19.71,1,2023-01-01 13:46:00,4,HT1
C-055,2023-06-30,118.04,47.21,487.54,8.43,Windy,Equipment_C,2,3.52,1,2023-01-01 23:39:00,2,HT1
C-133,2023-08-25,79.0,43.64,597.47,3.4,Cloudy,Equipment_B,2,10.71,1,2023-01-01 06:53:00,1,HT1
C-003,2023-10-12,26.18,49.3,535.44,7.89,Sunny,Equipment_C,4,6.33,0,2023-01-01 05:46:00,4,BT1
C-242,2023-01-11,51.43,52.42,563.04,6.96,Sunny,Equipment_B,4,16.3,1,2023-01-01 16:40:00,1,DT1
C-056,2023-10-31,113.56,5.64,534.88,2.91,Rainy,Equipment_A,8,18.07,0,2023-01-01 21:46:00,4,DT1
C-008,2023-11-06,44.58,13.44,593.94,2.17,Cloudy,Equipment_C,9,5.64,1,2023-01-01 18:46:00,3,MT1
C-204,2023-05-08,88.62,39.31,563.73,4.46,Sunny,Equipment_A,9,11.65,0,2023-01-01 11:03:00,1,BT1
C-057,2023-01-30,60.11,12.91,550.12,1.12,Sunny,Equipment_D,3,11.33,1,2023-01-01 13:57:00,4,DT1
C-131,2023-09-20,34.29,52.15,527.64,9.88,Cloudy,Equipment_D,2,16.43,1,2023-01-01 12:04:00,1,MT1
C-130,2023-09-30,104.28,8.83,599.3,9.59,Windy,Equipment_C,9,9.92,1,2023-01-01 04:51:00,2,MT1
C-119,2023-09-08,119.96,59.42,498.97,2.96,Windy,Equipment_D,8,13.58,1,2023-01-01 07:03:00,3,MT1
C-129,2023-05-21,109.97,8.63,487.18,8.79,Windy,Equipment_A,6,13.77,0,2023-01-01 12:42:00,3,DT1
C-112,2023-04-17,92.5,6.43,557.68,8.08,Rainy,Equipment_B,8,8.33,0,2023-01-01 00:55:00,2,DT3
C-167,2023-12-05,77.78,32.4,506.18,5.2,Sunny,Equipment_D,7,9.98,0,2023-01-01 05:46:00,3,DT3
C-225,2023-04-09,82.04,26.62,576.89,9.26,Rainy,Equipment_A,1,14.74,1,2023-01-01 15:41:00,1,BT2
C-157,2023-04-24,108.53,52.96,485.09,1.39,Sunny,Equipment_B,1,2.13,1,2023-01-01 14:20:00,1,HT1
C-198,2023-11-18,10.41,17.01,532.01,3.28,Sunny,Equipment_D,8,13.42,0,2023-01-01 00:16:00,1,BT2
C-172,2023-02-13,27.0,56.13,585.99,2.17,Windy,Equipment_D,4,17.56,1,2023-01-01 21:35:00,4,DT1
C-080,2023-09-29,45.04,48.23,585.99,7.51,Sunny,Equipment_D,2,11.0,0,2023-01-01 14:34:00,1,DT2
C-108,2023-11-19,114.26,37.67,574.4,9.9,Rainy,Equipment_C,3,18.86,0,2023-01-01 14:13:00,1,MT2
C-182,2023-10-25,99.74,32.16,552.54,5.22,Rainy,Equipment_A,4,5.93,0,2023-01-01 12:12:00,2,DT1
C-087,2023-04-28,44.76,27.53,537.74,1.0,Sunny,Equipment_A,2,6.51,1,2023-01-01 11:47:00,1,DT2
C-077,2023-10-25,44.55,43.84,487.9,7.38,Rainy,Equipment_B,8,14.94,1,2023-01-01 09:57:00,4,DT1
C-020,2023-02-19,52.35,57.09,531.86,1.22,Cloudy,Equipment_B,7,14.29,1,2023-01-01 20:35:00,4,DT1
C-085,2023-08-16,106.67,35.49,484.07,4.53,Rainy,Equipment_B,5,9.47,1,2023-01-01 18:03:00,4,DT2
C-105,2023-04-14,80.67,55.47,579.68,7.33,Sunny,Equipment_A,1,10.15,1,2023-01-01 03:40:00,4,MT2
C-125,2023-08-28,54.61,38.11,526.1,5.15,Windy,Equipment_D,9,2.15,1,2023-01-01 17:05:00,1,BT2
C-135,2023-08-29,41.72,23.49,592.27,8.31,Sunny,Equipment_A,6,11.13,1,2023-01-01 00:29:00,2,BT1
C-133,2023-09-20,51.55,49.77,542.65,9.7,Rainy,Equipment_D,3,10.9,0,2023-01-01 16:25:00,3,HT1
C-181,2023-10-30,51.29,45.78,531.44,7.81,Sunny,Equipment_D,4,2.55,1,2023-01-01 21:17:00,3,DT1
C-243,2023-05-10,111.22,47.57,499.73,6.74,Rainy,Equipment_A,4,9.46,1,2023-01-01 19:49:00,3,DT3
C-201,2023-06-27,84.92,22.81,549.79,9.64,Cloudy,Equipment_A,3,7.39,1,2023-01-01 09:04:00,2,BT2
C-136,2023-08-24,73.94,31.01,529.86,5.34,Windy,Equipment_C,5,7.99,1,2023-01-01 20:30:00,3,DT1
C-222,2023-12-01,64.19,28.98,562.17,6.78,Cloudy,Equipment_D,6,18.93,0,2023-01-01 10:26:00,1,DT3
C-154,2023-06-04,47.09,46.99,563.56,2.87,Windy,Equipment_D,7,6.33,1,2023-01-01 04:23:00,3,MT1
C-047,2023-11-28,111.3,40.27,550.12,4.8,Windy,Equipment_C,9,10.63,1,2023-01-01 21:20:00,1,DT2
C-166,2023-03-16,76.2,20.84,561.79,5.66,Rainy,Equipment_A,3,11.59,0,2023-01-01 14:36:00,2,BT2
C-066,2023-01-04,79.66,19.19,564.63,6.91,Rainy,Equipment_B,6,6.43,1,2023-01-01 06:33:00,3,MT2
C-143,2023-10-16,102.79,33.2,552.27,6.17,Sunny,Equipment_B,1,2.7,0,2023-01-01 23:17:00,2,DT1
C-187,2023-10-28,25.83,13.22,506.67,7.17,Windy,Equipment_D,6,3.59,1,2023-01-01 22:31:00,1,MT1
C-047,2023-06-09,97.63,15.73,567.39,7.3,Sunny,Equipment_C,8,17.91,0,2023-01-01 22:48:00,3,DT2
C-116,2023-07-05,78.65,38.28,498.85,1.45,Cloudy,Equipment_B,8,5.79,1,2023-01-01 09:32:00,1,BT2
C-052,2023-03-15,69.61,47.6,480.39,5.31,Windy,Equipment_D,1,8.14,0,2023-01-01 02:40:00,2,DT1
C-124,2023-06-28,15.19,48.88,589.15,2.34,Windy,Equipment_D,8,15.65,0,2023-01-01 14:10:00,2,HT1
C-059,2023-04-14,86.74,43.44,526.36,9.8,Windy,Equipment_C,2,9.41,0,2023-01-01 14:53:00,2,HT1
C-127,2023-01-19,53.89,16.87,587.16,5.74,Rainy,Equipment_D,9,18.59,0,2023-01-01 10:37:00,2,HT1
C-066,2023-12-31,16.2,20.35,492.58,5.43,Cloudy,Equipment_C,4,16.56,0,2023-01-01 21:28:00,3,MT2
C-123,2023-07-16,97.25,8.48,519.12,5.11,Cloudy,Equipment_D,7,2.53,1,2023-01-01 19:43:00,2,DT2
C-041,2023-05-07,72.87,34.65,572.72,1.75,Windy,Equipment_A,5,7.45,1,2023-01-01 12:12:00,3,BT2
C-176,2023-11-08,61.46,29.62,568.68,2.4,Cloudy,Equipment_D,5,15.82,1,2023-01-01 01:07:00,2,HT1
C-145,2023-06-13,27.36,22.06,520.22,8.66,Rainy,Equipment_B,6,19.8,1,2023-01-01 05:09:00,3,DT1
C-244,2023-06-23,66.87,59.62,561.32,9.17,Windy,Equipment_C,5,18.51,1,2023-01-01 11:35:00,3,DT1
C-133,2023-11-23,90.29,17.72,578.53,4.95,Windy,Equipment_B,8,19.33,0,2023-01-01 15:26:00,2,HT1
C-089,2023-10-20,112.57,34.95,578.72,2.87,Cloudy,Equipment_A,4,8.06,1,2023-01-01 03:08:00,3,DT3
C-156,2023-12-20,117.49,54.63,518.76,5.16,Sunny,Equipment_B,6,11.36,1,2023-01-01 19:47:00,3,BT1
C-245,2023-03-10,89.58,24.6,571.69,1.15,Rainy,Equipment_D,1,11.93,1,2023-01-01 14:17:00,2,MT1
C-161,2023-04-16,49.53,42.43,572.8,9.05,Rainy,Equipment_D,7,5.85,0,2023-01-01 14:52:00,3,BT2
C-221,2023-10-07,102.08,56.04,595.26,4.57,Cloudy,Equipment_B,2,8.0,1,2023-01-01 18:39:00,1,MT1
C-151,2023-08-04,83.9,50.02,487.5,4.85,Cloudy,Equipment_A,5,2.27,1,2023-01-01 14:36:00,2,HT1
C-011,2023-06-26,18.41,35.3,502.1,9.55,Windy,Equipment_B,7,13.77,1,2023-01-01 01:54:00,1,MT2
C-101,2023-03-30,33.95,18.14,549.79,8.78,Windy,Equipment_D,3,12.72,1,2023-01-01 08:16:00,2,HT1
C-119,2023-07-05,41.1,37.29,586.56,2.43,Cloudy,Equipment_A,5,2.53,0,2023-01-01 21:09:00,1,MT1
C-203,2023-09-24,111.37,49.74,574.84,1.09,Rainy,Equipment_B,1,15.5,1,2023-01-01 01:28:00,4,HT1
C-186,2023-03-10,25.16,38.4,542.23,4.01,Sunny,Equipment_C,3,3.55,1,2023-01-01 21:34:00,2,BT2
C-050,2023-07-23,42.09,6.02,586.22,7.51,Sunny,Equipment_A,6,5.95,0,2023-01-01 05:00:00,4,BT2
C-216,2023-06-15,95.98,48.88,539.24,7.67,Cloudy,Equipment_C,4,5.9,1,2023-01-01 01:31:00,4,HT1
C-215,2023-12-07,111.27,45.85,551.62,9.22,Rainy,Equipment_D,2,3.45,1,2023-01-01 11:40:00,4,HT1
C-174,2023-09-19,60.43,34.28,555.37,9.09,Rainy,Equipment_D,7,15.04,1,2023-01-01 10:04:00,3,BT1
C-239,2023-06-03,65.95,25.14,593.01,3.8,Sunny,Equipment_B,4,13.09,0,2023-01-01 17:47:00,1,DT1
C-129,2023-01-20,43.19,30.94,547.79,4.51,Sunny,Equipment_A,2,12.35,0,2023-01-01 01:39:00,3,DT1
C-046,2023-05-27,75.68,51.42,491.68,7.62,Sunny,Equipment_D,9,16.82,1,2023-01-01 07:15:00,1,HT1
C-160,2023-07-13,55.7,33.75,596.65,6.91,Cloudy,Equipment_C,6,16.44,1,2023-01-01 01:23:00,3,HT1
C-086,2023-03-25,60.65,22.55,514.24,5.84,Cloudy,Equipment_D,3,12.06,1,2023-01-01 23:25:00,3,MT2
C-176,2023-02-28,31.11,16.45,520.08,3.95,Rainy,Equipment_D,3,10.12,1,2023-01-01 13:25:00,3,HT1
C-197,2023-01-29,41.93,10.98,517.39,3.75,Cloudy,Equipment_D,4,18.63,1,2023-01-01 09:52:00,1,DT2
C-222,2023-03-25,56.46,39.77,486.83,9.08,Cloudy,Equipment_B,1,1.55,0,2023-01-01 11:52:00,2,DT3
C-204,2023-08-23,92.92,52.57,524.43,5.47,Cloudy,Equipment_B,4,4.16,1,2023-01-01 02:55:00,4,BT1
C-096,2023-03-09,48.35,55.79,571.24,9.65,Cloudy,Equipment_A,3,18.3,1,2023-01-01 06:39:00,4,DT3
C-208,2023-03-18,57.35,34.48,561.29,2.74,Sunny,Equipment_B,8,4.69,1,2023-01-01 19:00:00,2,DT2
C-024,2023-12-26,12.01,14.9,494.68,6.9,Cloudy,Equipment_B,9,16.75,1,2023-01-01 14:34:00,2,HT1
C-222,2023-01-16,48.37,8.89,543.58,4.13,Windy,Equipment_B,3,11.88,0,2023-01-01 21:42:00,1,DT3
C-085,2023-10-12,89.48,41.98,597.08,5.22,Sunny,Equipment_B,3,14.88,1,2023-01-01 00:52:00,3,DT2
C-027,2023-09-02,118.85,51.84,544.83,4.15,Cloudy,Equipment_B,4,8.9,1,2023-01-01 18:13:00,1,BT2
C-054,2023-09-23,89.11,31.54,489.63,1.12,Sunny,Equipment_C,4,14.01,1,2023-01-01 04:23:00,2,DT3
C-198,2023-06-24,36.36,19.09,569.21,6.51,Windy,Equipment_C,6,5.07,1,2023-01-01 15:41:00,1,BT2
C-197,2023-10-11,31.56,57.78,499.89,3.19,Rainy,Equipment_D,6,6.23,0,2023-01-01 16:38:00,3,DT2
C-171,2023-12-20,72.31,24.54,561.23,4.65,Cloudy,Equipment_B,8,18.76,0,2023-01-01 13:33:00,1,DT3
C-151,2023-09-05,76.81,38.71,540.31,7.66,Sunny,Equipment_B,8,13.62,1,2023-01-01 19:00:00,1,HT1
C-110,2023-01-20,102.26,32.7,485.99,8.64,Cloudy,Equipment_C,5,12.22,1,2023-01-01 00:01:00,3,MT1
C-185,2023-07-08,94.55,23.81,535.68,6.12,Rainy,Equipment_C,5,1.35,1,2023-01-01 12:45:00,2,MT2
C-087,2023-03-08,111.44,44.05,555.53,5.15,Cloudy,Equipment_D,8,4.39,0,2023-01-01 00:19:00,3,DT2
C-070,2023-09-15,55.39,11.86,494.36,5.11,Rainy,Equipment_D,6,3.91,0,2023-01-01 11:02:00,1,HT1
C-234,2023-07-28,116.64,37.56,522.41,5.68,Rainy,Equipment_C,2,9.15,1,2023-01-01 17:35:00,3,MT2
C-041,2023-06-28,57.29,9.09,550.56,4.42,Sunny,Equipment_A,4,9.71,1,2023-01-01 09:51:00,2,BT2
C-221,2023-03-22,29.75,54.03,493.46,7.33,Rainy,Equipment_A,1,4.99,1,2023-01-01 02:32:00,4,MT1
C-155,2023-04-08,15.98,15.65,596.79,3.58,Sunny,Equipment_A,1,2.9,1,2023-01-01 23:23:00,4,BT1
C-018,2023-09-26,13.16,25.57,517.02,3.74,Windy,Equipment_B,8,17.95,1,2023-01-01 05:44:00,1,DT1
C-072,2023-03-10,92.9,33.05,553.08,3.78,Windy,Equipment_D,6,11.29,0,2023-01-01 13:30:00,1,DT1
C-069,2023-03-12,119.16,14.96,541.22,9.36,Cloudy,Equipment_D,8,17.47,0,2023-01-01 21:55:00,4,HT1
C-030,2023-08-19,44.21,19.37,488.8,8.23,Windy,Equipment_D,1,14.5,1,2023-01-01 01:27:00,3,DT1
C-214,2023-09-01,34.27,39.6,580.34,5.59,Windy,Equipment_B,6,14.58,0,2023-01-01 19:51:00,2,BT2
C-013,2023-04-17,94.15,43.69,537.47,6.23,Sunny,Equipment_A,5,6.7,0,2023-01-01 16:02:00,3,DT3
C-148,2023-08-24,40.79,39.19,513.33,6.39,Rainy,Equipment_A,6,10.71,1,2023-01-01 23:13:00,3,MT2
C-053,2023-12-01,19.7,46.8,529.56,6.6,Sunny,Equipment_D,8,14.9,0,2023-01-01 02:47:00,3,BT2
C-065,2023-04-27,51.16,6.49,545.06,2.61,Sunny,Equipment_B,1,11.2,1,2023-01-01 20:48:00,1,HT1
C-178,2023-04-15,119.38,56.85,511.82,2.28,Cloudy,Equipment_C,6,18.73,0,2023-01-01 05:43:00,1,DT1
C-229,2023-05-04,14.4,53.27,546.28,3.54,Cloudy,Equipment_A,2,8.72,1,2023-01-01 18:08:00,2,HT1
C-132,2023-11-04,13.67,24.29,501.9,5.56,Windy,Equipment_C,5,17.58,1,2023-01-01 10:30:00,1,DT2
C-135,2023-10-07,60.63,16.59,493.79,2.97,Windy,Equipment_B,6,11.85,1,2023-01-01 02:06:00,4,BT1
C-064,2023-09-15,10.23,53.35,570.51,9.78,Windy,Equipment_C,7,9.32,1,2023-01-01 08:44:00,3,HT1
C-191,2023-11-25,73.13,9.92,572.94,4.5,Cloudy,Equipment_C,2,18.41,1,2023-01-01 13:30:00,4,MT1
C-208,2023-11-08,69.96,54.79,507.53,6.16,Rainy,Equipment_A,1,14.8,0,2023-01-01 02:35:00,4,DT2
C-026,2023-08-18,44.04,29.9,507.94,8.47,Cloudy,Equipment_C,5,3.78,0,2023-01-01 12:12:00,2,MT2
C-172,2023-12-09,17.33,28.5,553.67,2.25,Windy,Equipment_B,6,19.15,1,2023-01-01 15:46:00,1,DT1
C-166,2023-06-03,81.7,48.33,562.06,8.48,Sunny,Equipment_A,3,11.54,0,2023-01-01 02:36:00,2,BT2
C-039,2023-04-08,98.18,57.28,485.55,3.01,Windy,Equipment_D,4,13.01,0,2023-01-01 19:31:00,2,DT3
C-177,2023-11-18,73.09,43.17,510.86,1.38,Cloudy,Equipment_B,3,11.28,0,2023-01-01 21:17:00,1,MT1
C-026,2023-10-01,108.53,40.01,530.33,5.13,Sunny,Equipment_C,4,19.61,1,2023-01-01 18:17:00,2,MT2
C-070,2023-08-03,100.53,16.64,594.3,2.48,Rainy,Equipment_D,5,7.6,1,2023-01-01 17:39:00,3,HT1
C-133,2023-11-22,63.98,28.79,550.99,5.13,Rainy,Equipment_D,9,8.52,1,2023-01-01 05:01:00,2,HT1
C-184,2023-02-23,68.65,28.8,575.65,4.16,Rainy,Equipment_D,8,5.06,1,2023-01-01 19:28:00,3,HT1
C-028,2023-02-20,34.79,34.74,595.54,1.14,Rainy,Equipment_D,7,5.53,1,2023-01-01 07:45:00,3,BT2
C-016,2023-11-10,50.25,8.75,547.06,5.06,Cloudy,Equipment_A,6,9.34,1,2023-01-01 00:40:00,1,MT1
C-240,2023-07-26,35.89,18.14,564.5,4.29,Windy,Equipment_D,6,9.31,1,2023-01-01 00:40:00,1,DT2
C-139,2023-09-25,69.73,45.57,559.51,6.3,Cloudy,Equipment_A,2,11.24,1,2023-01-01 15:18:00,2,MT2
C-107,2023-03-09,61.63,58.15,583.37,2.93,Cloudy,Equipment_A,8,14.76,1,2023-01-01 11:52:00,2,MT1
C-207,2023-04-27,64.1,23.6,561.71,8.8,Rainy,Equipment_C,6,18.48,1,2023-01-01 04:46:00,4,HT1
C-215,2023-05-24,55.03,16.25,498.1,8.71,Rainy,Equipment_A,6,13.39,1,2023-01-01 20:57:00,2,HT1
C-057,2023-12-30,109.18,43.05,487.5,6.67,Windy,Equipment_B,1,9.23,1,2023-01-01 20:41:00,3,DT1
C-167,2023-11-17,29.33,27.47,502.88,2.36,Sunny,Equipment_D,3,1.2,1,2023-01-01 04:52:00,4,DT3
C-226,2023-06-21,14.49,57.22,526.04,8.68,Sunny,Equipment_B,2,16.51,0,2023-01-01 21:14:00,1,HT1
C-074,2023-05-15,113.95,5.98,566.44,1.67,Cloudy,Equipment_D,6,16.82,0,2023-01-01 02:23:00,2,DT2
C-078,2023-03-15,30.47,46.49,540.04,7.23,Sunny,Equipment_C,9,12.65,0,2023-01-01 10:09:00,3,BT1
C-080,2023-11-23,112.75,19.35,560.02,7.61,Windy,Equipment_A,5,17.2,1,2023-01-01 07:43:00,2,DT2
C-156,2023-12-18,91.52,53.14,505.73,8.64,Windy,Equipment_D,3,19.22,1,2023-01-01 13:33:00,3,BT1
C-093,2023-06-28,86.33,21.02,510.5,3.98,Rainy,Equipment_A,2,9.75,1,2023-01-01 06:37:00,2,MT1
C-059,2023-08-19,40.32,16.66,524.64,4.36,Cloudy,Equipment_B,3,17.25,0,2023-01-01 02:52:00,3,HT1
C-102,2023-01-03,118.18,49.52,570.54,6.12,Cloudy,Equipment_A,1,1.23,1,2023-01-01 13:27:00,4,BT1
C-233,2023-06-06,79.2,22.11,509.81,8.91,Windy,Equipment_D,5,17.65,1,2023-01-01 21:22:00,1,MT1
C-237,2023-10-04,54.16,57.18,519.83,2.4,Cloudy,Equipment_C,8,16.08,1,2023-01-01 03:20:00,3,DT3
C-015,2023-02-09,42.38,50.8,531.6,9.19,Windy,Equipment_A,8,3.36,0,2023-01-01 17:20:00,4,BT1
C-040,2023-03-19,52.66,40.5,571.15,5.84,Cloudy,Equipment_A,1,18.77,0,2023-01-01 14:01:00,3,HT1
C-220,2023-10-25,80.12,6.88,540.79,4.29,Windy,Equipment_C,7,6.57,0,2023-01-01 22:53:00,1,DT3
C-050,2023-05-30,66.63,22.06,535.13,7.13,Rainy,Equipment_C,5,3.1,0,2023-01-01 16:48:00,1,BT2
C-223,2023-11-29,119.28,19.28,561.33,6.4,Windy,Equipment_D,4,8.0,1,2023-01-01 07:04:00,4,MT2
C-124,2023-05-24,110.53,59.89,496.88,2.64,Windy,Equipment_C,4,5.59,0,2023-01-01 00:31:00,1,HT1
C-045,2023-08-08,79.74,7.08,566.44,7.77,Rainy,Equipment_B,5,1.56,1,2023-01-01 10:33:00,2,DT2
C-171,2023-04-04,113.25,29.32,496.7,6.15,Windy,Equipment_B,1,19.04,1,2023-01-01 13:54:00,3,DT3
C-247,2023-04-08,100.29,49.64,513.67,2.86,Rainy,Equipment_A,4,5.37,1,2023-01-01 23:29:00,1,DT2
C-228,2023-10-07,16.43,52.53,557.06,6.98,Cloudy,Equipment_A,2,9.22,0,2023-01-01 11:44:00,4,MT1
C-222,2023-03-23,97.39,27.9,512.7,7.45,Sunny,Equipment_C,3,16.89,1,2023-01-01 16:57:00,4,DT3
C-101,2023-01-24,60.85,13.28,559.11,3.39,Windy,Equipment_A,7,14.97,0,2023-01-01 17:38:00,4,HT1
C-216,2023-01-30,116.35,31.25,592.68,6.15,Rainy,Equipment_D,9,4.3,1,2023-01-01 00:14:00,1,HT1
C-194,2023-06-04,70.87,42.51,517.15,4.5,Windy,Equipment_C,5,4.81,1,2023-01-01 04:37:00,3,BT1
C-245,2023-09-05,74.44,17.5,540.45,1.7,Windy,Equipment_A,2,10.87,0,2023-01-01 02:45:00,3,MT1
