Task_ID,Gate_number,Floor_No,Shift_no,Actual,Predicted
T-004,40,1,4,-2.0,-1.0
T-005,29,2,3,-2.0,-1.0
T-001,6,3,4,2.0,1.0
T-009,21,2,2,1.0,0.0
T-003,8,3,1,-1.0000000000000002,0.0
T-012,1,3,1,0.0,-0.0
T-006,7,3,3,-2.0,-1.0
T-010,49,1,1,3.0,2.0
T-003,2,3,1,0.0,-0.0
T-017,6,3,1,2.0,2.0
T-010,37,2,3,-2.0,-1.0
T-004,32,2,2,4.0,3.0
T-004,37,2,2,-2.0,-1.0
T-003,19,3,3,1.0,1.0
T-001,35,2,2,1.0,1.0
T-003,30,2,1,4.0,3.0
T-015,17,3,4,0.0,-0.0
T-014,15,3,1,-2.0,-1.0
T-003,42,1,1,-2.0,-1.0
T-003,27,2,4,-2.0,-1.0
T-015,45,1,4,2.0,2.0
T-010,22,2,4,-2.0,0.0
T-005,49,1,3,-1.0,0.0
T-003,20,2,1,2.0,2.0
T-002,36,2,3,0.0,0.0
T-007,38,2,2,-2.0,-1.0
T-003,18,3,3,-1.0,-0.0
T-004,1,3,1,-1.0000000000000002,-0.0
T-017,26,2,3,2.0,2.0
T-016,38,2,4,1.0,0.0
T-003,9,3,2,3.0,2.0
T-012,36,2,2,0.0,-1.0
T-015,32,2,3,-2.0,-1.0
T-006,10,3,4,-2.0,-1.0
T-004,19,3,3,2.0,1.0
T-005,29,2,4,-2.0,-0.0
T-014,20,2,2,3.0,3.0
T-006,37,2,4,3.0,0.0
T-009,39,2,3,0.0,0.0
T-005,16,3,2,1.0,1.0
T-009,15,3,3,1.0,0.0
T-016,4,3,2,-2.0,-1.0
T-007,23,2,2,-2.0,-2.0
T-008,13,3,4,-2.0,-2.0
T-002,9,3,4,1.0,1.0
T-001,2,3,1,-2.0,-1.0
T-016,12,3,3,-2.0,-2.0
T-016,33,2,2,-1.0000000000000002,-0.0
T-006,46,1,4,4.0,3.0
T-005,44,1,3,-2.0,-1.0
T-016,12,3,1,1.0,-0.0
T-011,49,1,4,2.0,1.0
T-001,27,2,3,2.0,3.0
T-017,45,1,3,0.0,1.0
T-006,9,3,3,0.0,0.0
T-004,34,2,4,-2.0,-2.0
T-009,46,1,2,2.0,2.0
T-003,33,2,3,0.0,-1.0
T-004,1,3,4,-1.0000000000000002,-0.0
T-006,48,1,3,1.0,2.0
T-012,24,2,1,1.0,0.0
T-005,14,3,1,-2.0,-1.0
T-002,42,1,1,-2.0,-2.0
T-002,34,2,1,-1.0,-1.0
T-013,35,2,1,4.0,3.0
T-003,49,1,1,1.0,1.0
T-011,25,2,1,3.0,2.0
T-013,42,1,1,-2.0,-1.0
T-001,18,3,2,0.0,-1.0
T-002,7,3,4,-2.0,-1.0
T-015,18,3,3,3.0,2.0
T-008,6,3,4,2.0,1.0
T-003,18,3,3,0.0,-0.0
T-017,24,2,4,-1.0000000000000002,-1.0
T-008,9,3,2,-2.0,-1.0
T-016,7,3,1,1.0,1.0
T-011,41,1,4,-1.0000000000000002,-1.0
T-010,49,1,4,0.0,1.0
T-002,43,1,1,3.0,1.0
T-016,17,3,4,2.0,0.0
T-017,31,2,2,1.0,0.0
T-003,26,2,2,2.0,1.0
T-013,45,1,2,-2.0,-1.0
T-010,12,3,3,-1.0000000000000002,-1.0
T-010,24,2,1,5.0,4.0
T-003,27,2,2,0.0,0.0
T-007,19,3,3,-2.0,-1.0
T-002,38,2,3,4.0,3.0
T-010,46,1,3,-2.0,-1.0
T-014,42,1,4,0.0,0.0
T-008,8,3,2,-2.0,-2.0
T-002,17,3,4,-1.0000000000000002,-0.0
T-014,7,3,3,4.0,3.0
T-014,5,3,1,1.0,2.0
T-008,47,1,4,1.0,0.0
T-017,16,3,3,-2.0,-0.0
T-002,29,2,3,-1.0000000000000002,-0.0
T-001,13,3,1,-2.0,-1.0
T-006,20,2,2,-2.0,-1.0
T-005,10,3,3,1.0,0.0
T-004,23,2,1,1.0,0.0
T-001,5,3,2,2.0,1.0
T-009,1,3,3,0.0,0.0
T-002,7,3,3,-2.0,-1.0
T-001,2,3,4,1.0,0.0
T-004,16,3,2,-1.0000000000000002,-0.0
T-013,9,3,4,0.0,-0.0
T-010,28,2,4,1.0,-0.0
T-002,32,2,4,0.0,1.0
T-016,48,1,3,-1.0000000000000002,-1.0
T-015,16,3,1,-2.0,-1.0
T-007,3,3,3,0.0,-1.0
T-011,3,3,3,2.0,2.0
T-002,45,1,2,0.0,0.0
T-007,7,3,4,-1.0000000000000002,-1.0
T-013,5,3,3,3.0,3.0
T-011,29,2,4,-1.0000000000000002,0.0
T-004,36,2,2,0.0,-0.0
T-017,24,2,2,-1.0000000000000002,-0.0
T-001,16,3,1,-2.0,-1.0
T-006,4,3,1,-2.0,-0.0
T-016,45,1,2,0.0,-0.0
T-008,26,2,4,0.0,0.0
T-012,26,2,3,2.0,1.0
T-005,0,1,2,-2.0,-1.0
T-002,9,3,3,2.0,1.0
T-014,23,2,3,-1.0,-1.0
T-009,16,3,4,2.0,2.0
T-002,8,3,3,-1.0000000000000002,-0.0
T-014,6,3,1,0.0,1.0
T-011,30,2,4,-2.0,-1.0
T-003,31,2,1,3.0,3.0
T-013,10,3,2,2.0,0.0
T-014,17,3,1,0.0,-0.0
T-012,5,3,1,-2.0,-1.0
T-008,29,2,2,3.0,3.0
T-015,27,2,2,-2.0,-1.0
T-006,11,3,4,2.0,0.0
T-009,30,2,4,-2.0,-2.0
T-007,1,3,2,0.0,0.0
T-008,0,1,4,0.0,1.0
T-015,43,1,4,1.0,0.0
T-007,0,1,2,-2.0,-2.0
T-006,33,2,1,1.0,0.0
T-010,17,3,1,-1.0000000000000002,-1.0
T-013,47,1,3,0.0,0.0
T-015,22,2,4,1.0,0.0
T-013,45,1,3,1.0,0.0
T-001,6,3,2,-1.0000000000000002,0.0
T-017,11,3,1,1.0,-0.0
T-015,19,3,3,-1.0000000000000002,0.0
T-009,12,3,1,-1.0000000000000002,-1.0
T-015,34,2,2,1.0,1.0
T-012,19,3,2,-2.0,-2.0
T-011,0,1,1,1.0,2.0
T-001,24,2,2,-2.0,-1.0
T-003,24,2,4,4.0,3.0
T-017,38,2,3,0.0,-0.0
T-017,40,1,3,0.0,0.0
T-012,0,1,4,0.0,0.0
T-017,10,3,2,-1.0000000000000002,-0.0
T-001,6,3,4,0.0,1.0
T-009,11,3,1,-2.0,-1.0
T-008,31,2,1,3.0,2.0
T-016,6,3,2,4.0,2.0
T-003,9,3,4,2.0,1.0
T-010,42,1,4,-2.0,-1.0
T-015,13,3,1,-1.0000000000000002,-0.0
T-012,29,2,4,2.0,1.0
T-013,24,2,2,2.0,3.0
T-013,37,2,2,0.0,0.0
T-014,37,2,2,0.0,-1.0
T-005,27,2,1,1.0,0.0
T-005,33,2,4,-2.0,-2.0
T-013,45,1,1,2.0,-0.0
T-014,45,1,1,1.0,1.0
T-004,18,3,2,-2.0,-1.0
T-005,35,2,3,0.0,-0.0
T-004,6,3,2,2.0,2.0
T-005,46,1,3,-2.0,-2.0
T-005,30,2,3,2.0,2.0
T-015,16,3,1,-1.0,-1.0
T-015,16,3,4,0.0,0.0
T-002,25,2,2,0.0,-0.0
T-009,30,2,4,1.0,0.0
T-010,46,1,1,2.0,0.0
T-009,35,2,4,-1.0,-1.0
T-009,39,2,1,4.0,2.0
T-009,2,3,3,4.0,3.0
T-012,25,2,4,-2.0,-1.0
T-003,28,2,4,1.0,0.0
T-010,24,2,4,5.0,4.0
T-001,2,3,3,4.0,3.0
T-004,47,1,2,-2.0,-0.0
T-008,13,3,3,0.0,0.0
T-007,42,1,4,1.0,0.0
T-004,23,2,2,1.0,0.0
T-010,24,2,2,-2.0,-1.0
T-009,49,1,1,-2.0,-1.0
T-007,41,1,4,-2.0,-0.0
T-017,17,3,4,2.0,1.0
T-007,26,2,1,-2.0,-1.0
T-010,38,2,4,0.0,-0.0
T-014,43,1,1,1.0,1.0
T-003,17,3,2,-1.0,-0.0
T-013,31,2,4,-2.0,-1.0
T-014,21,2,1,-2.0,-2.0
T-014,6,3,3,-2.0,-1.0
T-012,31,2,3,-1.0000000000000002,-0.0
T-004,40,1,1,-2.0,-0.0
T-003,39,2,2,2.0,2.0
T-001,22,2,4,-2.0,-1.0
T-005,45,1,1,1.0,0.0
T-010,42,1,3,-2.0,-1.0
T-007,45,1,3,3.0,1.0
T-013,34,2,2,-2.0,-0.0
T-006,47,1,1,-2.0,-1.0
T-001,37,2,3,4.0,2.0
T-003,14,3,3,0.0,-1.0
T-009,15,3,1,1.0,2.0
T-014,20,2,4,2.0,0.0
T-014,40,1,1,1.0,0.0
T-016,38,2,2,-2.0,-1.0
T-016,32,2,1,-1.0000000000000002,-0.0
T-008,33,2,3,-2.0,-1.0
T-008,46,1,4,0.0,-0.0
T-005,41,1,1,1.0,0.0
T-005,39,2,3,-2.0,-1.0
T-001,27,2,4,1.0,1.0
T-009,38,2,1,0.0,0.0
T-007,30,2,1,0.0,0.0
T-007,27,2,1,-1.0,-1.0
T-004,2,3,1,0.0,-0.0
T-012,24,2,1,0.0,-0.0
T-016,38,2,4,-1.0000000000000002,0.0
T-012,26,2,1,1.0,1.0
T-016,25,2,3,-1.0,-0.0
T-012,40,1,1,-2.0,-1.0
T-016,31,2,1,0.0,0.0
T-009,1,3,3,-1.0000000000000002,0.0
T-008,37,2,4,0.0,0.0
T-010,48,1,1,1.0,1.0
T-011,32,2,4,1.0,-0.0
T-015,20,2,2,1.0,-0.0
T-001,16,3,3,1.0,-0.0
T-010,33,2,3,2.0,1.0
T-006,13,3,2,-1.0000000000000002,-1.0
T-004,14,3,2,3.0,2.0
T-002,48,1,2,3.0,1.0
T-012,21,2,3,3.0,2.0
T-014,5,3,1,-2.0,-2.0
T-009,45,1,4,-2.0,-2.0
T-014,28,2,3,3.0,3.0
T-003,45,1,4,-2.0,-1.0
T-009,49,1,2,-2.0,-2.0
T-008,10,3,2,-2.0,-1.0
T-009,9,3,2,0.0,0.0
T-012,15,3,4,-2.0,-1.0
T-006,14,3,3,-2.0,-1.0
T-012,27,2,1,2.0,0.0
T-010,4,3,1,3.0,1.0
T-003,40,1,1,2.0,1.0
T-010,5,3,4,-1.0000000000000002,-1.0
T-004,16,3,1,2.0,0.0
T-001,22,2,3,0.0,-0.0
T-003,15,3,4,-1.0000000000000002,-0.0
T-005,9,3,2,0.0,-1.0
T-007,14,3,1,2.0,1.0
T-004,22,2,3,4.0,2.0
T-007,12,3,4,0.0,0.0
T-012,3,3,4,1.0,-0.0
T-017,38,2,2,-1.0000000000000002,-1.0
T-008,44,1,2,2.0,0.0
T-010,15,3,2,0.0,0.0
T-007,19,3,2,-1.0000000000000002,-1.0
T-011,19,3,1,1.0,0.0
T-005,20,2,4,2.0,3.0
T-007,45,1,2,1.0,1.0
T-001,18,3,3,1.0,0.0
T-010,17,3,4,3.0,3.0
T-011,6,3,2,0.0,-0.0
T-009,41,1,3,-1.0,-1.0
T-013,49,1,2,-2.0,-1.0
T-010,40,1,3,0.0,-0.0
T-012,11,3,2,-1.0,-1.0
T-005,48,1,2,-2.0,-1.0
T-005,9,3,4,-2.0,-1.0
T-002,2,3,2,0.0,0.0
T-005,9,3,1,-1.0,-0.0
T-008,40,1,3,0.0,-1.0
T-009,18,3,4,-2.0,-1.0
T-007,14,3,3,2.0,2.0
T-003,9,3,4,1.0,1.0
T-015,15,3,4,4.0,2.0
T-003,5,3,4,3.0,3.0
T-012,25,2,3,-2.0,-1.0
T-007,23,2,4,2.0,2.0
T-015,34,2,1,0.0,-0.0
T-011,17,3,1,-2.0,-1.0
T-009,29,2,4,2.0,1.0
T-014,19,3,3,1.0,0.0
T-002,27,2,2,-1.0000000000000002,-1.0
T-017,5,3,2,3.0,2.0
T-005,12,3,1,3.0,2.0
T-001,1,3,2,-1.0000000000000002,-0.0
T-004,1,3,4,2.0,0.0
T-011,6,3,4,-2.0,-1.0
T-014,49,1,1,2.0,1.0
T-005,45,1,2,-2.0,-1.0
T-004,32,2,1,0.0,0.0
T-012,4,3,1,-2.0,-1.0
T-012,9,3,4,0.0,1.0
T-015,26,2,3,1.0,-0.0
T-004,4,3,4,3.0000000000000004,2.0
T-005,24,2,3,-2.0,-1.0
T-017,46,1,3,-2.0,-1.0
T-012,1,3,4,-2.0,-1.0
T-009,30,2,2,3.0,1.0
T-001,25,2,1,-2.0,-0.0
T-007,41,1,2,1.0,2.0
T-005,1,3,1,2.0,1.0
T-014,27,2,2,1.0,-0.0
T-014,27,2,2,-1.0000000000000002,0.0
T-015,31,2,2,-2.0,-2.0
T-017,29,2,4,-1.0000000000000002,0.0
T-005,30,2,4,-1.0,-1.0
T-016,8,3,3,-2.0,-1.0
T-011,4,3,4,1.0,-0.0
T-004,11,3,3,2.0,2.0
T-003,39,2,3,-2.0,-0.0
T-012,42,1,1,2.0,0.0
T-006,21,2,4,-1.0000000000000002,-1.0
T-008,49,1,3,1.0,-0.0
T-012,4,3,2,-1.0000000000000002,-1.0
T-004,20,2,4,0.0,1.0
T-006,19,3,2,1.0,0.0
T-012,8,3,3,-2.0,-1.0
T-016,49,1,4,-1.0,-0.0
T-004,16,3,2,0.0,0.0
T-015,18,3,1,-1.0000000000000002,-0.0
T-014,37,2,4,5.0,4.0
T-001,33,2,3,0.0,-0.0
T-006,6,3,1,-2.0,-1.0
T-006,24,2,4,4.0,2.0
T-017,14,3,3,4.0,2.0
T-005,25,2,1,-1.0,0.0
T-012,10,3,2,-2.0,-1.0
T-003,8,3,2,4.0,2.0
T-014,11,3,1,-2.0,-2.0
T-017,47,1,2,4.0,2.0
T-002,19,3,1,0.0,-0.0
T-005,45,1,1,2.0,1.0
T-014,8,3,1,1.0,-0.0
T-009,22,2,3,1.0,0.0
T-002,45,1,2,2.0,3.0
T-011,10,3,2,2.0,3.0
T-010,22,2,4,0.0,-0.0
T-010,45,1,2,0.0,1.0
T-015,12,3,3,-1.0000000000000002,0.0
T-008,35,2,3,0.0,-0.0
T-001,20,2,3,0.0,0.0
T-017,5,3,4,2.0,2.0
T-002,1,3,3,-2.0,-1.0
T-004,25,2,4,-2.0,-2.0
T-014,6,3,4,-2.0,-1.0
T-007,22,2,3,1.0,0.0
T-013,21,2,4,0.0,-1.0
T-010,34,2,1,-2.0,-1.0
T-005,26,2,1,-1.0,-1.0
T-015,11,3,2,2.0,1.0
T-006,0,1,4,-2.0,-1.0
T-001,17,3,4,-2.0,0.0
T-011,24,2,1,2.0,2.0
T-006,27,2,1,-1.0000000000000002,-0.0
T-004,16,3,3,2.0,1.0
T-013,3,3,4,3.0,3.0
T-007,1,3,3,-1.0000000000000002,-0.0
T-016,29,2,3,1.0,0.0
T-004,31,2,1,-2.0,-1.0
T-006,4,3,3,1.0,2.0
T-005,26,2,2,0.0,0.0
T-017,2,3,3,1.0,0.0
T-001,4,3,2,-2.0,-1.0
T-015,18,3,4,-2.0,-1.0
T-016,10,3,3,3.0,2.0
T-003,16,3,2,-2.0,-1.0
T-011,48,1,3,-1.0,-0.0
T-003,37,2,2,2.0,0.0
T-012,27,2,2,1.0,1.0
T-017,30,2,4,-1.0000000000000002,-0.0
T-017,21,2,4,0.0,0.0
T-013,2,3,3,1.0,0.0
T-005,10,3,4,0.0,1.0
T-015,14,3,3,-1.0,-1.0
T-009,30,2,4,0.0,-0.0
T-004,44,1,1,1.0,0.0
T-011,42,1,3,-2.0,-1.0
T-005,45,1,4,-2.0,-0.0
T-013,46,1,1,0.0,0.0
T-012,6,3,2,0.0,0.0
T-014,25,2,1,4.0,3.0
T-004,6,3,1,2.0,1.0
T-005,40,1,2,1.0,0.0
T-001,31,2,1,3.0,3.0
T-017,42,1,4,-2.0,-1.0
T-005,4,3,3,0.0,1.0
T-005,48,1,4,4.0,3.0
T-010,17,3,2,-2.0,-1.0
T-016,42,1,2,3.0,2.0
T-014,21,2,2,1.0,1.0
T-016,28,2,3,0.0,0.0
T-010,17,3,3,0.0,0.0
T-011,28,2,4,1.0,0.0
T-016,2,3,4,1.0,1.0
T-012,10,3,2,-2.0,-1.0
T-008,23,2,3,4.0,4.0
T-017,38,2,2,0.0,-0.0
T-005,16,3,3,4.0,3.0
T-010,1,3,4,-2.0,-1.0
T-006,45,1,2,-2.0,-0.0
T-007,37,2,1,3.0,1.0
T-011,48,1,2,2.0,3.0
T-001,35,2,2,4.0,3.0
T-016,36,2,2,1.0,1.0
T-005,42,1,4,1.0,-0.0
T-015,17,3,4,-2.0,-1.0
T-001,35,2,1,2.0,1.0
T-013,47,1,2,2.0,3.0
T-010,39,2,2,1.0,1.0
T-012,19,3,4,-2.0,-0.0
T-003,30,2,3,2.0,2.0
T-006,47,1,4,0.0,1.0
T-009,9,3,3,0.0,0.0
T-012,34,2,3,-2.0,-1.0
T-016,46,1,4,0.0,-0.0
T-010,9,3,3,3.0,3.0
T-017,33,2,1,-1.0000000000000002,-1.0
T-014,8,3,4,2.0,1.0
T-012,30,2,4,1.0,2.0
T-002,36,2,1,-2.0,-1.0
T-003,8,3,2,-2.0,-1.0
T-009,36,2,1,4.0,2.0
T-009,23,2,2,0.0,0.0
T-002,27,2,2,-2.0,-1.0
T-002,33,2,2,0.0,-0.0
T-002,49,1,4,-2.0,-1.0
T-003,22,2,4,-2.0,-0.0
T-012,44,1,2,0.0,-0.0
T-002,3,3,3,0.0,-1.0
T-004,3,3,1,1.0,1.0
T-010,16,3,4,-2.0,-1.0
T-009,22,2,1,1.0,1.0
T-005,46,1,2,-2.0,-1.0
T-012,15,3,1,-1.0,-1.0
T-010,43,1,3,-2.0,-1.0
T-014,28,2,1,-1.0,0.0
T-003,5,3,2,0.0,1.0
T-007,6,3,4,3.0,1.0
T-001,18,3,1,1.0,1.0
T-013,10,3,4,1.0,2.0
T-013,41,1,1,-1.0000000000000002,-0.0
T-006,44,1,1,-2.0,-1.0
T-010,32,2,2,3.0,3.0
T-011,26,2,3,-2.0,-1.0
T-010,35,2,1,3.0,2.0
T-014,7,3,4,0.0,0.0
T-013,41,1,2,-1.0000000000000002,0.0
T-011,3,3,3,3.0,1.0
T-008,35,2,4,-2.0,-1.0
T-017,17,3,4,1.0,-0.0
T-007,0,1,3,0.0,0.0
T-003,32,2,3,1.0,0.0
T-005,47,1,3,-2.0,-0.0
T-007,26,2,2,1.0,0.0
T-002,23,2,3,3.0,1.0
T-002,7,3,2,4.0,2.0
T-001,43,1,2,1.0,1.0
T-002,27,2,2,-1.0000000000000002,-0.0
T-010,8,3,2,-2.0,-1.0
T-005,1,3,1,3.0,1.0
T-004,15,3,2,3.0,1.0
T-005,30,2,3,-1.0,-1.0
T-016,9,3,4,1.0,0.0
T-001,15,3,2,2.0,1.0
T-005,26,2,1,-1.0,-1.0
T-014,1,3,2,-1.0000000000000002,0.0
T-004,4,3,4,-2.0,-1.0
T-015,47,1,2,-2.0,-1.0
T-010,30,2,3,-2.0,-0.0
T-017,19,3,1,2.0,2.0
T-004,22,2,3,1.0,-0.0
T-006,4,3,3,-1.0,-1.0
T-014,41,1,4,1.0,0.0
T-017,0,1,2,-1.0000000000000002,-1.0
T-015,7,3,1,-1.0000000000000002,0.0
T-009,7,3,4,-2.0,-1.0
T-012,23,2,3,0.0,0.0
T-014,22,2,3,0.0,1.0
T-007,26,2,3,0.0,-0.0
T-001,14,3,1,-2.0,-1.0
T-001,16,3,3,-1.0000000000000002,-0.0
T-011,39,2,1,1.0,0.0
T-008,11,3,1,0.0,0.0
T-004,39,2,4,-2.0,-1.0
T-010,23,2,2,0.0,-0.0
T-009,33,2,4,4.0,2.0
T-009,21,2,1,2.0,1.0
T-001,28,2,4,-1.0000000000000002,-0.0
T-015,42,1,4,-1.0,0.0
T-014,18,3,1,1.0,1.0
T-001,41,1,1,-2.0,-2.0
T-008,33,2,4,2.0,1.0
T-002,44,1,4,1.0,1.0
T-011,34,2,4,-1.0,0.0
T-011,47,1,3,2.0,1.0
T-009,35,2,3,1.0,0.0
T-015,14,3,3,-2.0,-2.0
T-011,29,2,1,-1.0000000000000002,-1.0
T-016,40,1,1,1.0,1.0
T-003,43,1,1,2.0,1.0
T-003,30,2,1,0.0,1.0
T-005,10,3,2,0.0,-0.0
T-002,8,3,1,0.0,-0.0
T-007,14,3,2,3.0,3.0
T-015,4,3,3,2.0,2.0
T-006,2,3,3,-1.0,-1.0
T-011,6,3,4,-1.0000000000000002,-0.0
T-008,37,2,2,2.0,2.0
T-013,27,2,2,-1.0000000000000002,-1.0
T-010,4,3,1,-1.0,0.0
T-012,8,3,4,1.0,1.0
T-016,30,2,3,0.0,0.0
T-011,44,1,3,-2.0,-1.0
T-015,20,2,3,3.0,2.0
T-008,11,3,3,2.0,2.0
T-001,31,2,3,2.0,2.0
T-004,37,2,2,1.0,0.0
T-010,21,2,3,4.0,2.0
T-007,40,1,2,-1.0,-1.0
T-004,18,3,1,3.0000000000000004,3.0
T-005,21,2,2,-2.0,-0.0
T-017,26,2,4,-1.0000000000000002,-0.0
T-010,15,3,2,-2.0,-1.0
T-014,26,2,4,2.0,1.0
T-002,35,2,1,0.0,0.0
T-015,8,3,2,1.0,1.0
T-002,21,2,2,2.0,2.0
T-008,7,3,4,-2.0,-1.0
T-002,49,1,2,0.0,-0.0
T-017,40,1,2,4.0,3.0
T-014,12,3,2,0.0,-1.0
T-011,45,1,4,-1.0000000000000002,-1.0
T-003,15,3,4,2.0,2.0
T-003,32,2,2,-1.0000000000000002,-1.0
T-003,10,3,3,-2.0,-1.0
T-007,40,1,4,-1.0,-1.0
T-014,44,1,2,-1.0000000000000002,-0.0
T-011,17,3,4,0.0,0.0
T-002,34,2,4,1.0,1.0
T-012,31,2,3,-2.0,-1.0
T-001,15,3,3,3.0000000000000004,1.0
T-011,20,2,1,0.0,2.0
T-013,39,2,3,-1.0000000000000002,0.0
T-011,26,2,3,1.0,0.0
T-001,25,2,4,4.0,3.0
T-004,29,2,1,1.0,0.0
T-005,11,3,3,0.0,-0.0
T-002,20,2,2,0.0,-0.0
T-017,28,2,1,-2.0,-1.0
T-011,49,1,3,-1.0,-0.0
T-015,8,3,3,2.0,2.0
T-014,20,2,1,2.0,1.0
T-016,30,2,1,-1.0,-1.0
T-009,18,3,3,3.0,2.0
T-017,40,1,1,0.0,-1.0
T-015,1,3,1,-2.0,-1.0
T-004,39,2,1,1.0,0.0
T-008,25,2,2,0.0,1.0
T-003,8,3,3,1.0,2.0
T-010,44,1,3,-1.0000000000000002,-1.0
T-003,0,1,4,3.0,1.0
T-013,43,1,1,0.0,0.0
T-003,8,3,3,-2.0,-1.0
T-016,28,2,2,-2.0,-0.0
T-004,7,3,1,3.0,2.0
T-017,8,3,1,-2.0,-1.0
T-001,22,2,1,-2.0,-1.0
T-010,18,3,2,2.0,0.0
T-010,23,2,2,2.0,1.0
T-009,3,3,2,-1.0,-0.0
T-008,18,3,1,1.0,0.0
T-001,0,1,4,0.0,-1.0
T-004,14,3,3,-1.0,-1.0
T-011,43,1,3,2.0,0.0
T-006,1,3,2,0.0,0.0
T-002,47,1,3,1.0,-0.0
T-017,48,1,1,3.0,2.0
T-006,5,3,4,1.0,0.0
T-013,29,2,3,1.0,1.0
T-012,43,1,4,3.0,3.0
T-017,49,1,2,-2.0,-1.0
T-002,39,2,3,-2.0,-1.0
T-017,25,2,2,-2.0,-1.0
T-014,30,2,3,2.0,2.0
T-005,24,2,3,-2.0,-1.0
T-012,22,2,1,1.0,0.0
T-013,45,1,2,1.0,2.0
T-002,24,2,4,-1.0,-1.0
T-010,39,2,3,1.0,1.0
T-016,2,3,1,-2.0,-0.0
T-010,1,3,2,-2.0,-2.0
T-007,40,1,1,-2.0,-1.0
T-017,41,1,4,1.0,-0.0
T-017,47,1,3,1.0,0.0
T-008,14,3,2,1.0,2.0
T-001,36,2,4,3.0,1.0
T-007,38,2,4,-2.0,-1.0
T-015,37,2,4,0.0,0.0
T-013,26,2,3,1.0,-0.0
T-001,4,3,4,1.0,0.0
T-015,47,1,2,4.0,3.0
T-005,47,1,3,3.0,1.0
T-001,44,1,3,4.0,2.0
T-014,43,1,3,4.0,3.0
T-012,44,1,4,2.0,3.0
T-008,16,3,2,-2.0,2.0
T-013,7,3,3,4.0,2.0
T-011,11,3,4,-2.0,-1.0
T-003,5,3,2,0.0,0.0
T-013,26,2,4,1.0,1.0
T-015,14,3,2,1.0,0.0
T-007,46,1,3,-2.0,-2.0
T-015,48,1,3,1.0,1.0
T-010,30,2,4,0.0,0.0
T-016,27,2,2,0.0,0.0
T-003,22,2,4,-2.0,-1.0
T-003,31,2,2,2.0,1.0
T-014,49,1,2,3.0,2.0
T-017,48,1,1,0.0,0.0
T-013,6,3,1,-1.0000000000000002,-0.0
T-007,42,1,1,-2.0,-1.0
T-007,22,2,3,-2.0,-1.0
T-007,44,1,1,0.0,0.0
T-002,49,1,4,-2.0,-0.0
T-004,40,1,2,-2.0,-1.0
T-011,44,1,1,-1.0,-0.0
T-011,21,2,2,-2.0,-1.0
T-013,17,3,4,-1.0000000000000002,-1.0
T-014,2,3,1,3.0,2.0
T-015,7,3,4,1.0,-0.0
T-017,49,1,2,-2.0,-1.0
T-007,17,3,1,1.0,0.0
T-002,39,2,3,-2.0,-1.0
T-001,44,1,1,-2.0,-1.0
T-004,36,2,2,-2.0,-1.0
T-015,40,1,4,-1.0000000000000002,-1.0
T-003,16,3,3,-1.0000000000000002,-0.0
T-016,11,3,3,0.0,-0.0
T-012,44,1,3,-2.0,-1.0
T-006,36,2,3,0.0,-1.0
T-005,35,2,2,-1.0,-1.0
T-016,42,1,2,1.0,1.0
T-011,11,3,3,-2.0,-2.0
T-016,24,2,3,-2.0,-1.0
T-012,18,3,2,0.0,0.0
T-005,48,1,3,1.0,0.0
T-004,8,3,1,-1.0000000000000002,0.0
T-015,49,1,2,-2.0,-1.0
T-014,42,1,1,-2.0,-1.0
T-015,46,1,2,-2.0,-1.0
T-011,17,3,4,3.0,0.0
T-001,46,1,2,1.0,1.0
T-015,44,1,3,-1.0000000000000002,-0.0
T-012,48,1,4,1.0,-0.0
T-006,41,1,1,-2.0,-1.0
T-007,24,2,3,-2.0,-0.0
T-012,1,3,2,4.0,3.0
T-002,12,3,1,2.0,1.0
T-017,7,3,1,1.0,0.0
T-004,27,2,2,-2.0,-2.0
T-016,8,3,3,3.0,3.0
T-017,28,2,3,2.0,0.0
T-004,26,2,2,0.0,-1.0
T-016,4,3,3,-2.0,-2.0
T-007,6,3,2,-2.0,-1.0
T-015,7,3,2,-2.0,-2.0
T-016,8,3,2,-2.0,-0.0
T-003,24,2,1,-1.0,-0.0
T-012,15,3,3,1.0,-0.0
T-014,22,2,4,2.0,1.0
T-008,23,2,3,0.0,0.0
T-010,39,2,2,2.0,3.0
T-001,20,2,3,-2.0,-1.0
T-008,8,3,4,-2.0,-2.0
T-007,19,3,2,0.0,-0.0
T-015,20,2,2,1.0,-0.0
T-005,47,1,3,-1.0,0.0
T-009,29,2,4,1.0,0.0
T-003,44,1,1,-1.0,0.0
T-016,18,3,1,0.0,0.0
T-004,42,1,3,1.0,1.0
T-012,44,1,4,-1.0000000000000002,-1.0
T-008,3,3,1,-2.0,-0.0
T-017,4,3,2,-2.0,-1.0
T-015,7,3,3,-2.0,-1.0
T-007,6,3,4,-2.0,-1.0
T-003,21,2,4,-2.0,-1.0
T-013,32,2,3,-2.0,-1.0
T-002,47,1,2,-1.0000000000000002,-0.0
T-001,1,3,2,-1.0000000000000002,-1.0
T-012,42,1,3,0.0,-0.0
T-008,44,1,3,0.0,0.0
T-009,26,2,2,-2.0,-1.0
T-002,29,2,4,-2.0,-1.0
T-012,28,2,3,0.0,-1.0
T-001,49,1,1,2.0,1.0
T-001,26,2,4,4.0,2.0
T-016,43,1,4,2.0,1.0
T-016,19,3,2,1.0,0.0
T-006,29,2,1,0.0,1.0
